comment_text,sentiment_category,date,source_url
ربي معاك,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
bon courage lotfii 😍😍,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Rabbi m3ak enchlh bon courage,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Bon courage  lotfi,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Na7bek barcha lotfii et bon courage,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
مرحبا,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Chicken wings hhhh,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
لطفي يا معلم,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Bon courage lotfii 😍😘,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Bon courage,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
3دراج منشط معلم مالة كي تكمل l'émissionاش تولي,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
بداية حلوة  bonne continuation,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Lotfiiiiiiiii,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Hhh,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Haaa,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
معلم,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
عسل,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
واو,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
"edda5la mizyena ""lotfi double role "" bon continuation :)",2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
لطفــي مستـدعي روحـوو 😂😂😂😂,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Bravo,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Bon courage,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Bon courage,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Bon courage,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
bon courage,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
يا مهيييك ...,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
😍😍 bon chance lotfi 😍😍,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
واو واو واو واو واو,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Jimmy fallon tunisia,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
ممتاز لطفي,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Chab3a dha7k bravo lotfi,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Wali my3jbhouch ykasir rasse Loutfi m3alim wyab9a m3alim haya tiyre,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
yesser nhebooo lotfiii ❤❤❤mabrouk lemision ❤♥,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
chab3a thou7ek hhhhhhhhh,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
lotfiiiii 😍😍😍,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Bravo,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Bon courage lotfi,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Bravo,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
M3alim,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
M3alim wnes w ken 3jabkoum,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Nchalla b tawfik,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Bravo,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Dhameer barcha,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Bravo lotfi,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
باتوفيق نجمنا واكيد رح يكون ناجح ان شاء الله,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
نوفل ورتاني برامجوا أصلن مسروقة,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Bravo,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
Louuu ye fanen,2,"7 décembre, 20:54",https://www.facebook.com/AttessiaTV/videos/733408660186222/
J adore Super,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
mella lotfi abdeli kima 9al rzouga😂😂😂,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
M3alm,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
فنان شبعة ضحك,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Hhhhh ya lotfi makich 3adi bidmou3 😂😂😂😂,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
برافو ا لطفي💓طيارة,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Mala ka3ba ya lotfi,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
الشهرة تليق بيك يا عبدلي 👏👏👏👏👏👏,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
m3alim Lotfi nchallah b naje7,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravo,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
M3allime birjoulia .,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
C'est un truc de ouf 😅 😂❤️,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
أقوى دخلة يا لطفي خليها ديما,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
"Famma barcha jaw,,m3allem 😉",2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
هههههههه😂😂😂,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
باهي بالنسبة للحلقة الاولى اما حاجة وحدي لطفي حقو يرزن اكثر .. نقصد على الحركات الي عملهم متاع مسرح موش تلفزة و انشاله يتطوّر البرنامج اكثر و ربي معاكم,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
راجل يخدم علي روحوا ربي معاه برافوا لطفي هذيكا هو التونسي بوجهين يتفرج يضحك و بعد يجي فاس بوك و يبدي يسب,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
"ملا وهرة يا لطفي يا معلم مايهمكش فالتوانسة راهو ما يعجبهم شيئ وصناع سامي الفهري يزينا منهم راهم ماسطين لاسطين برشة برشة.
Bonne chance ya lotfi ya m3alem♥♡",2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravo talk show neja7 ou mitjadid ou lotfi profil host blevel 3ali..keep going ya3tikom esa77a,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
لكلها تسب ولكلها تتفرج شعب تونس موش عاجبو لعجب شعب  شمايتي والحلقة عاملة  11مليون عاليوتيب,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
a9wa sil31 fi tounes w kolha tetfrej alih ama alah ghaleb cha3eb monafe9 w nabar w ma nensawech zeda tahan 😘,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
bravo lotfi 3aned ou letkoun 7soud el mouhem metchelekhech  wetjib wa7da ki meryem mta3 amin,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
يتفرجو و يضحكو و بعد يولي لطفي غشاش و لكولهم يطيحو فيه ركبه والله شي مؤسف,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
"Mfamech 3lh tsebou fi rajel, lotfi 9a3ed yjareb fi tajreba jdida Najem n9olou ken rabi m3ak, w brabi ness tseb fih w lt9oul ena tfarjet fih m3a baba wlh 7chemit nheb n9olha w ken tlbes Labssa cv pas 9odem bouk w to5rej biha t7echim ou Nn !!! Brabi 3jebkoum semi fehri w Nawfe yjibouna ben fi 9lit torbeya w 9lit l7ya tv 9rib twali sex,  Wlh cha3eb hedha m3adich fehoum wlh",2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Nchallah tenjeh nchallak tkoun acteur tanchit najeh bravou wassel kol haja f hyetek jdida nchallah tkoun nejeh feha,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
للعباد الي تنبر علي لطفي العبدلي لهدرجا قاهركم ههه قوتو غادي انو يخليك تبربص كل واحد و ذوقو و الي مش عاجبو ميتفرش ولله مني فاهم لعباد تحب تتفرج و تنبر,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
برافو لطفي ،كحلقة اولي تحفونه وتقليدك للبرنامج مش عيب المفيد تنجح بنسختك و مايهمكش في النبارة,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
sem7a ycer el faza ; ma tejra7ch lsenek ou houwa i9oul fiha -_- ma 9alekch ya m3allem efhem rou7ek :p,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Li ya9ra l commentairet y9ouuul hata tounsi la3andou lghachaaa w lkolha wollet sal7iiiin ...,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
بصراحة وحدك يا لطفي في الجو و الضحكة كل شيء يواتيك Bravooooooooooo......,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Walah tdhakarni b Arthur wa9tha efarek fihoum 3la lebes w nawefel fartas hhh bravo Lotfi,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
بالله  يا لطفي البرنامج  بدلو وقتو بلحد والا الاثنين  خلينا نرتاحو ملوكواك سامي اافهري,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
لطفي برافو واصل خير من برنامج راس البصل,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
براااافو واصل.  👏👏👏برنامج ناجح,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Zapiwwwww w a5tawna,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
ma7lek lotfi bravo twansa dima nabara bravo nhibik,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
معلم لطفي كلامك صحيح ربي معك برنامج باهي الى الامام,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
ههه معلم نستعرف بيك هههههه بليد,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravoooo👍👍👍,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
يعرف كفش يخدم لحلوف bien,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
70% ملي يسبوا متفرجوش فالحلقة 😁,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Braaaaaaaaavo ebdelli,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
لطفي يعجبني وان شاء الله برنامجو ينجح,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Chalkou wlh 7ata houwa maset aka ras lebsal,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
منوريالطفي,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravooo oilh 😍😍😍😍,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Très haut niveau ! Arrêtez les dégâts,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
M3alm,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
top barnemj 5ir min nawfel b alllllf marra,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
😂 😂 😂 😂 mala ka3ba,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Hystérique,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
لطفي يا معذبهم,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
غير عادي العبدلي هههههه,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
ربي معاه وان شاء الله من حسن لاحسن برافو عليه اعجبنى,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
C bien ton stile de travail et de critiqué les merdes des médias de la tunusie,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravooo lofiii,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
أخدم على روحك خويا لطفي نحن شعب بقالنا كان التنبير,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravo lotfi abdeli,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
bravo...wahdik lotfi malihim ken wahid kifik,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
ربي أبعينك معلم,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
bravooooo chab3a dohke,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravo lotfi,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
معلم 👏,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
M3alem hhhhh,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravo😂,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
لطفي العبدلي معلم,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravo Lotfi inta m3alim Wil warteni Minik yit3alim,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravo lotfi,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravo walah a3melte jaw,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravo bonne courage 😉,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
برافو,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Hahaha bravo,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
برافو مسكين نوفل,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
معلم لطفي ربي معاك,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
M3alem ya lotfi w rabi y3in kol we7ed ye5dem 3la rou7ou,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Wa9teh yabda hadha,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
bravo,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Presque 11 milles visionnage en direct sur YouTube bravooo,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
واصل هكة ياخي البرنامج متاعك مايهمك حد bravo,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravo lotfi,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Kessa7,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
معلم لطفي,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Bravo 5ouya lotfi,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
wahdek 😂😂😂😂😂,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
خخخخخخخخخخخ معلم 😂,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Skoulyou Aribi mission ***** hhhhhhhhhh,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
ههههههه ايضحك,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
هههً,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
ربي معاك لطفي واصل,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
bravooooooooooooo lotfi,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Rabi m3ah behya l'émission bonne  continuation lotfi abdeli,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
top,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
معلم,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
معلم 😃😃😃😃😃😃😃,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
Hhhhh,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
عبودة يا معلم,2,"7 décembre, 21:14",https://www.facebook.com/AttessiaTV/videos/733419516851803/
