comment_text,date,source_url
بالتوفيق سامي😊☺,2016-11-26T10:31:08+0000,https://www.facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3
أولا تحياتي لكل الاعلاميين بقناة الحوار التونسي وعلى ماتقدمه من برامج رائعة إلا أنني أتمنى أن يتم معالجة بعض المواضيع الاجتماعية المطروحة والتي تعاني منها مجتمعاتنا العربية الإسلامية بطريقة تليق باخلاقنا وقيمنا الاجتماعية وما امرنا به ديننا الاسلامي ولكم كل التقدير والاحترام والله أسأل التوفيق ***** ليبي,2017-02-05T13:05:42+0000,https://www.facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1399423656795013/?type=3&theater
سامي تجنن,2017-02-04T18:04:12+0000,https://www.facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1399423656795013/?type=3&theater
محلاه برنامجك حكايات تونسية وانت مذخمو أكثر صراحة انشالله ربي يوفقك ويعطيك على قد قلبك,2017-03-27T22:47:14+0000,https://www.facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1399423656795013/?type=3&theater
وعلاه حصة رائعة والله بعد هذه الحصص نولو نراقبو ولادنا ومانحطو الثقة حتى في واحد,2017-02-05T10:28:02+0000,https://www.facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1399423656795013/?type=3&theater
seurieux seurieux,2017-12-22T19:12:49+0000,https://www.facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1399423656795013/?type=3&theater
دائما روووووعة يا سامي حفظك الله,2017-02-04T16:58:09+0000,https://www.facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1399423656795013/?type=3&theater
كي تتفرج البارح في الحلقة تقول  محلاهم خاطر ناس لاتبكي لا تشكي  عاطيين للدنيا حقها  تباركالله استاذة جامعية عن عمر يناهز 36 و 9 صغار ربي يصون التفاهم و الاحترام و القدر نصف العيشة عكس الذي نسمعوا فيه خنار و مشاكل,2018-01-02T10:38:43+0000,https://www.facebook.com/EttounsiyaTV/photos/a.142319959172062.29461.136462473091144/1832062303531144/?type=3&theater
"les  3 meilleurs émissions fi ettounsia, (yawmiyet mouwaten, hkayet tounsiya, dari déco) le reste chkara wil bhar",2018-01-02T10:26:41+0000,https://www.facebook.com/EttounsiyaTV/photos/a.142319959172062.29461.136462473091144/1832062303531144/?type=3&theater
الموضوع هاذا يخص الناس الكل على خاطرها ظاهرة منتشرة ياسر و تسببت في ياسر اضرار للعايلات,2017-12-28T13:38:21+0000,https://www.facebook.com/EttounsiyaTV/videos/1824939990910042/
موضوع سمح,2017-12-27T16:47:11+0000,https://www.facebook.com/EttounsiyaTV/videos/1824939990910042/
👍👍👍,2017-12-27T19:35:38+0000,https://www.facebook.com/EttounsiyaTV/videos/1824939990910042/
موضوع  حساس  وقتبل لنقاش,2017-12-27T17:09:24+0000,https://www.facebook.com/EttounsiyaTV/videos/1824939990910042/
برنامج حلو برشا,2017-12-28T10:10:11+0000,https://www.facebook.com/EttounsiyaTV/videos/1824939990910042/
Bravo,2017-12-29T19:29:29+0000,https://www.facebook.com/EttounsiyaTV/videos/1824939990910042/
موضوع باهي,2017-12-28T13:32:12+0000,https://www.facebook.com/EttounsiyaTV/videos/1824939990910042/
👌👌👌👌👌,2017-12-27T16:55:25+0000,https://www.facebook.com/EttounsiyaTV/videos/1824939990910042/
"Les idées de Samy Elfehri sont les meilleures et uniques . Hhhhhhhhhhhhhh. (Je n'aime pas cette personne). Il a attendu longtemps après la mort de Jean-Luc Delarue Allah yarhemou pour faire copier de l'émission ""ça se dispute"" sur france2 et la coller dans sa chaîne el7iwar ettounsi. Ayayaya. En tout cas il n'a pas sorti de ses habitudes: regarder les tv étrangères et faire pareils, copier coller. Sinon, en comparant cette émission à celle de 3alaa Echabi c'est que les invités de samy ont passé par le salon de coiffure pour le maquiage, les cheveux et autres, et ceux de Alaa sont spontanés, naturelles...  en tout cas bon courage",2016-11-28T23:16:32+0000,https://www.facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&theater
Lmewadhi3 mouhema wbhya ama tari9t lklm bhi ama berasmi tari9 l7iwar m5letch edhouyouf y5arjou akthr me3ndhom apar enou 7l9t lyoum l5iyana zawjia twa3i barcha 3bed ama da5l echoukouk lbarcha 3bed zeda 7ata kn rajlha my5ounch lmra twli tchok eni tmnit nkoun 8adi 7otouni feblaset wa7ed melajna tw n7alelkom lmawdhou3 betari9a lidji ama walet nchok barcha bsar7a m3ch 3ndi thi9a,2016-12-12T22:21:40+0000,https://www.facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&theater
اكيد موضوع موجودة وليس جديد علي تونس فما في كل تبقة وكل مكان أما لازم كل شخص يكونوا حذرين من مجرمين التحروش وحسبنالله ونعم الوكيل فيهم يارب العالمين,2017-12-18T22:34:59+0000,https://www.facebook.com/EttounsiyaTV/posts/1813935685343806?comment_id=1813976145339760&comment_tracking=%7B%22tn%22%3A%22R%22%7D
موضوع حلو و ربي يهدي الناس الكل,2017-12-18T21:13:06+0000,https://www.facebook.com/EttounsiyaTV/posts/1813935685343806?comment_id=1813976145339760&comment_tracking=%7B%22tn%22%3A%22R%22%7D
التحرش.موضوع ليس له نهاية,2017-12-18T22:41:47+0000,https://www.facebook.com/EttounsiyaTV/posts/1813935685343806?comment_id=1813976145339760&comment_tracking=%7B%22tn%22%3A%22R%22%7D
ديما منور يا سامي رغم الداء والأعداء,2017-12-18T22:34:16+0000,https://www.facebook.com/EttounsiyaTV/posts/1813935685343806?comment_id=1813976145339760&comment_tracking=%7B%22tn%22%3A%22R%22%7D
ربي يهدي تحية من الجزائر,2017-12-18T21:46:55+0000,https://www.facebook.com/EttounsiyaTV/posts/1813935685343806?comment_id=1813976145339760&comment_tracking=%7B%22tn%22%3A%22R%22%7D
Mawdhou3 mohim w lazem nahkiyo fih bech nes tetetha9af w ta3raf kifech twaja,2017-12-18T22:05:10+0000,https://www.facebook.com/EttounsiyaTV/posts/1813927428677965?comment_id=1813965485340826&comment_tracking=%7B%22tn%22%3A%22R%22%7D
Allah yahdi,2017-12-18T22:18:39+0000,https://www.facebook.com/EttounsiyaTV/posts/1813927428677965?comment_id=1813965485340826&comment_tracking=%7B%22tn%22%3A%22R%22%7D
"""حكايات تونسية"" emission intéressante malheureusement présentée par un animateur trop bavard qui ne respecte pas ses invités en parlant a leur place en particulier les ""experts"" qui sont la pour le decor. C'est monsieur ""je sais tout""",2016-12-10T14:22:10+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
brabbi chnia hazzebla elli t3addiou fiha  men wa9tach echawadh wallat tetetra7 oumourhom fi itar 3a2ilimen wa9tach zina el ma7arem yo3tabar dhahra metfachia fi touneschnoua hal narcissisme 3and hallemmarek  a3tihom yodhrou mosli7ine whouma mo5arribine na3 zabbour ommkom el 9a7ba,2017-01-30T22:14:14+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
انا جزايري ومن الغرب الجزايري ونحب سامي وقناة الحوار التونسي ربي يوفقكم,2016-11-26T11:27:48+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
A7la Sami dima ma3ek rana ou kol 7aja jedida ta3melha tenja7 9abel merawha 😍,2016-11-26T15:18:57+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Met alla9 ye Samy inchallah bcp de succès pour ta nouvelle émission,2016-11-26T13:01:54+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
سامي الفهري مخرج و منشط ناجح و الي يقول عكس هذا ناغر خاطر سامي معمرلنا التلفزة في رمضان و سير ليام برافو سامي ❤,2016-12-15T17:23:46+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Mabrouk rabi ma3k ysami mahlek dim mefrhna je t'embrasse très fort je t'aime,2016-11-27T02:02:24+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
"émission intéressante mais Sami el Fehri est trop ANTIPATHIQUE ..trop Antipathique!! changez le , please !",2017-01-16T22:28:11+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
بالتوفيق سامي😊☺,2016-11-26T10:31:08+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
برافو سامي ربي بالتوفيق,2016-11-26T09:41:30+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
waw,2016-11-26T09:29:37+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
الله عنيك كل شي منك حلو,2016-11-26T10:04:14+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
ok sami,2016-11-26T09:29:25+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Bravo semi lfahri Tu es un vrai créateur,2016-11-29T16:26:45+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
افكارك جميله بتوفيق و النجاح,2016-11-26T12:32:05+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Sami ya me3lem,2016-11-26T11:44:49+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Bisra7 wa7dik ya mi3lem,2016-11-26T13:24:09+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
الله يوفق,2016-11-26T09:47:37+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Bravo semiiiii 👍👍👍👍,2016-11-30T18:01:26+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
ربي عاونكم قناة الحوار التونسي حققت نجاح و نحنا في الجزائر  مغرمين بلقنوات التونسية  بزاف   بصح انا شفت في fcbان علاء الشابي هو لعلن على هذا البرنامج وعلاء الشابي هو المنشط علاه ولا سامي الفهري أختكم من الجزائر,2016-11-26T14:12:15+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Sami el fehri bravoooooo,2016-11-29T22:47:20+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
هكه تو باهي نرجع نتفرج على قناتي المفضله,2016-11-26T09:45:14+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Bon chance,2016-11-26T13:44:23+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
مرحب 😊,2016-11-26T10:26:31+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
ربي يوفقك,2016-11-26T10:58:05+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
9athaya mouhima wa layst moutadawla,2016-11-29T13:23:32+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Bon courage 😀,2016-11-26T17:30:05+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
برافو سامي ربي معك❤👍,2016-12-14T13:42:55+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
تبقى سامي يا سامي,2016-11-26T10:17:03+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
حبيبي سامي الفهري ربي يحفظك :-*,2016-11-26T13:57:33+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
tar7 mouadab lil mawthou3 doun ibtithal aw moyou3a,2016-11-29T13:22:58+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Big Boss,2016-11-30T22:03:13+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
baravo,2016-11-29T13:22:15+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
T3jabini ya sami barcha,2016-11-26T13:46:21+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Bravo sami bon courage et toujour elegant,2016-11-27T10:04:37+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Bravo sami,2016-11-26T11:32:13+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Sami bara rabi maak vazi,2016-11-26T20:40:39+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Bravo semi wawooo,2016-11-26T11:44:59+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Bravo sami,2016-11-26T09:35:42+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Je vous souhaite bcp de succès dans vos émissions bravooop,2016-11-27T21:35:09+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Emwahar wem7ali l chaîne sami,2016-11-26T13:03:29+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Ya m3alem,2016-11-26T10:38:16+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Toujours classe,2016-11-26T19:49:20+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
فكرة سامي الفهرى,2016-11-26T09:27:54+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Inchallah betawfi9 sami,2016-11-26T10:50:57+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
انت معلم اما رد بالك تلبس  كيما في لسه فاكر,2016-11-26T10:09:31+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Zina Elgasrinia etait tres tres vulgaire pas de Niveau .....,2017-01-09T22:27:18+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Bonne chance,2016-11-26T22:36:18+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
tayaaraaa,2016-12-05T20:49:02+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
سامي يا معلم,2016-11-26T10:02:45+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
wallah tayara wnchallah yefhmouuuu,2016-11-28T20:44:25+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
راني نحب أفكارك وفقك الله,2016-11-26T10:34:00+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Betawfik,2016-11-26T12:39:12+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Nchalah betawfik😊,2016-11-26T11:27:16+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
mala wahra yé samsoum,2016-11-26T09:33:33+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Merci sami,2016-11-29T17:51:26+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
ربي والشعب مع احسن قنات,2016-11-26T15:11:04+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
يا سامى يا معذبهم,2016-11-26T18:21:53+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Bien,2016-11-26T11:12:54+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
bravo sami,2017-01-23T00:34:07+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
like,2016-11-26T18:34:51+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
fi l3aleli ye semi  !le roi de tous les cannaux !!!!!,2016-11-26T15:06:38+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Bravo sami mais twa7chna ala wino,2016-11-27T20:25:43+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
A7la baramij 3ala elhiwar ettounsi,2016-11-26T16:41:18+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
"je crois que cristophe de chavannes a déteint sur sami el fahri ou 3ala chebi je ne sais pas l'idée de qui? en gros c une bonne émission qui convient mieux, à mon avis, au profil de sami que dlilek mlak.  pourvu que les sujets futurs à traités  par l'émission aura les sujets adéquats. Bonne chance",2016-11-29T17:56:53+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Bonne continuation LL Amam.,2016-12-14T22:39:00+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
brovo vrement,2016-12-02T11:06:09+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
barnemej mezyen,2016-11-29T17:47:21+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
B tawfi9 semi,2016-11-27T10:26:45+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Bravo sami bon courage,2016-11-27T10:17:14+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Tayaaaaaaaaaaaara,2016-11-29T22:44:46+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
jam,2016-11-26T10:17:14+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
كان برنامج بنفس الاسم على الوطنية الثانية تقدمه فاتن الوسلاتي قداش كان يعجبني خسارة ماعادش في  عوض امور جدية الماسط ان شالله موش تافه  بركة,2016-11-26T14:45:46+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
شاركونا معاكم في الحوار التونسي انها القنات المفضلة  عندنا في الخارج نحن مواطنون بالخارج ميلانو,2016-12-02T13:58:32+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
ربي وفقك سامي في افكارك  وخدمتك الممتازة,2016-11-26T17:36:25+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
"M66 b1 ki 5ammamet fina semi, déjà hata el watania 2 e7telouha« kahanet el ma3bed » majless enouweb w te7remna mil série choufli hal walet tet3ada sahriya guiniya, w brabbi na9sou mil baramej politique rahi 5arjet min 5choumna",2016-11-26T11:33:44+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
Brovooooo sami,2016-11-26T13:46:34+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
bon  barnemej  yzid  fi categorie  tounes ..bravo,2016-11-28T20:49:41+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
bettawfi9 sami....nesstanewik,2016-11-26T16:34:58+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
bsara7e  .....hathe barneemej  tayaaaaaaaaaaaaaraa yeessssserrrrrrr...kif el 3azef  3al piano  wkkif ra9s le ballé ......bravo sami,2016-11-28T20:41:45+0000,https://facebook.com/EttounsiyaTV/photos/a.285605701510153.64809.136462473091144/1281814928555887/?type=3&p=0
بربي الجماعة الي تترهدن على اساس مقاطعين قناة الحوار، ماغير ما تعطيو رايكم، ماكم مقاطعينها بربي شقاعدين تعملو هوني ؟  احنا المستوى الي تحت السفلي ب 10 طوابق و نتوما الارقى يا سيدي ماكم مقاطعين سيبونا و يزيو مالتنفيق و الترهدين مرخصكم,2017-12-06T00:49:01+0000,https://www.facebook.com/EttounsiyaTV/videos/1795892333814808/
belahi eka nes li tnaber ou tseb fi l7war etounsi n7eb n9olkom ken 3jebkom tfadhlou ou ma3jebkomch ya 5oya a9al chay 3abrou 3la raykoum men 8ir  klem zayed 5likom nes mot7adhrin,2017-12-06T01:44:07+0000,https://www.facebook.com/EttounsiyaTV/videos/1795892333814808/
نتابع في برامجك و قبل ما نعدي الباكالوريا في قناة 21 في وقت إلي الإعلام مازال حالة ماهوش راقي عباد فهمتك و عباد ما فهمتكش ما عندي ما نعلق كنت سبب باش عاونت الزواولة و باش صلحت ديار خايخة في برنامج داري ديكوا ثيقتي فيك كبيرة في الأصل هي الشكوى لربي أما إنتي و نوفل و حمزة البلومي بالحق ولاد عايلات و شكوني أنا باش نحكم عليكم راني تمرمدت بارشا من 1987 من وقتلي دخلت في الوضيفة العمومية و ما حققت شي لليوم ، ما نيش طامع في حت شي شفت فيكم العايلة إلي فقدتها كلامي طول أكتفي باش نتمنالك التألق بمزيد النجاح برشا يكذبوا على رواحهم فماش حد ينجم يوصل لمستواك الإعلامي قلبك الطيب ...,2017-12-09T18:39:54+0000,https://www.facebook.com/EttounsiyaTV/videos/1795892333814808/
